"rowid","tweetid","retweetCount"
"4377","969975024387088384",0
"4378","969974844820414465",0
"4379","969974818773917696",7
"4380","969974816773234689",0
"4381","969974663030984705",2
"4382","969974604168159233",3
"4383","969974211430187008",3
"4384","969974131876823040",3
"4385","969974119562346496",2
"4386","969974038574616577",3
"4387","969973871611928579",11
"4388","969973731434156034",0
"4389","969973702245920768",0
"4390","969973554186829824",4
"4391","969973487946358784",5
"4392","969973375564177408",3
"4393","969973295671074817",20
"4394","969973174677975041",1
"4395","969973110496735232",1
"4396","969973003734806528",0
"4397","969972963767472128",0
"4398","969972609780801537",3
"4399","969971782483574784",4
"4400","969971558943993856",4
"4401","969971405948407808",1
"4402","969971341540581377",2
"4403","969971160661352448",0
"4404","969971022991572992",6
"4405","969971010643603458",6
"4406","969970946919534593",2
"4407","969970242981187584",5
"4408","969969863346262017",4
"4409","969969836771209216",4
"4410","969969579576487936",2
"4411","969969518117310464",5
"4412","969969449372717057",2
"4413","969969280191168512",3
"4414","969968537635835905",7
"4415","969968071824826369",1
"4416","969967737769426946",1
"4417","969967539311792128",4
"4418","969967383300526081",1
"4419","969967329403723776",1
"4420","969967157869203456",1
"4421","969967156938108928",10
"4422","969966784664121344",0
"4423","969966649611825152",0
"4424","969966505961115648",1
"4425","969966255095599111",3
"4426","969965633453539333",0
"4427","969965620501663745",3
"4428","969965546480525313",0
"4429","969965540247851008",1
"4430","969965518588391424",3
"4431","969965478834778113",7
"4432","969965115696173056",1
"4433","969964873584136192",1
"4434","969964577084575744",1
"4435","969964367738540033",0
"4436","969963984114855939",5
"4437","969963930721423360",2
"4438","969963414134157312",5
"4439","969963293279473664",1
"4440","969963261696372736",0
"4441","969963107404705795",1
"4442","969962868488790017",1
"4443","969962741770457089",4
"4444","969962561629286401",2
"4445","969962294703738880",0
"4446","969962268183203840",7
"4447","969962225002860550",0
"4448","969962218421813248",1
"4449","969962122137522177",4
"4450","969962032270372864",1
"4451","969962012032884736",6
"4452","969961873155207168",0
"4453","969961847796518912",0
"4454","969961795657060352",4
"4455","969961597719412736",0
"4456","969961410519322625",2
"4457","969961143644114946",5
"4458","969961034625765377",0
"4459","969960504386097155",1
"4460","969960499193491457",0
"4461","969960487566921728",2
"4462","969960434542538752",1
"4463","969960304112226313",4
"4464","969960073438138369",7
"4465","969959974096064514",7
"4466","969959836338225152",2
"4467","969959626316898304",1
"4468","969959426579947520",0
"4469","969959366014197760",22
"4470","969959348981157888",1
"4471","969959089735430144",1
"4472","969959063898468353",1
"4473","969958661522108416",1
"4474","969958354884771840",1
"4475","969958253911269377",0
"4476","969958080099307520",1
"4477","969957742793326592",3
"4478","969957739521871875",1
"4479","969957725689057282",0
"4480","969957697801150464",0
"4481","969957626753748993",12
"4482","969957599906017282",5
"4483","969957511867650049",0
"4484","969957152789094400",2
"4485","969957115333890053",0
"4486","969957068265402368",2
"4487","969956715784482817",1
"4488","969956202053595139",6
"4489","969956161888931840",7
"4490","969956085527465985",2
"4491","969955769423712257",1
"4492","969955556340453377",4
"4493","969955470378176512",2
"4494","969955350110752769",0
"4495","969955045646176256",2
"4496","969954952025071616",0
"4497","969954717890727936",2
"4498","969954542396862465",1
"4499","969954425061036032",0
"4500","969954373622272000",2
"4501","969954350155083776",0
"4502","969954299362103297",0
"4503","969954298879672320",6
"4504","969954282798768128",0
"4505","969954203014705152",1
"4506","969954178696208385",3
"4507","969953887473061888",2
"4508","969953732095107073",6
"4509","969953626880987136",0
"4510","969953233333563393",0
"4511","969953176312008704",1
"4512","969953063279656961",0
"4513","969953056631730177",6
"4514","969952996351270912",1
"4515","969952717127979008",0
"4516","969952310049812480",5
"4517","969952286049996803",2
"4518","969951748906463232",0
"4519","969951716622962689",10
"4520","969951200115412993",1
"4521","969951157723557888",0
"4522","969950997702479875",2
"4523","969950940307578880",3
"4524","969950919260561408",0
"4525","969950901699047425",3
"4526","969950684559953921",6
"4527","969950656214822912",10
"4528","969950624648441856",9
"4529","969950529366515714",6
"4530","969950292690325505",0
"4531","969950260658360320",7
"4532","969949014060826625",3
"4533","969949004128714752",0
"4534","969948935405101057",6
"4535","969948587403640833",2
"4536","969948340246007812",7
"4537","969948216623058944",0
"4538","969948110800777216",6
"4539","969947492862349317",5
"4540","969947230244306944",5
"4541","969947160732192773",1
"4542","969947088460173312",0
"4543","969946986647638016",0
"4544","969946727406080000",2
"4545","969946613291601921",4
"4546","969946503987986433",3
"4547","969946361390161921",0
"4548","969946319182843904",3
"4549","969946210252611584",1
"4550","969946154422145024",2
"4551","969945980631175168",4
"4552","969945935785676800",1
"4553","969945927925620738",0
"4554","969945620223053824",2
"4555","969945538702528514",3
"4556","969945343222829056",11
"4557","969945310788235265",5
"4558","969945191678345216",5
"4559","969945114893307904",3
"4560","969944235989446656",6
"4561","969944103768248322",0
"4562","969943525847719937",8
"4563","969943201925750786",0
"4564","969943191251283968",8
"4565","969942829161222144",2
"4566","969942463107485696",0
"4567","969942258219913216",5
"4568","969942125793153025",1
"4569","969941787832963072",0
"4570","969941469984444416",2
"4571","969940781204156417",0
"4572","969940735272374272",9
"4573","969939560397492225",7
"4574","969939072033619973",12
"4575","969938915242184704",2
"4576","969938788767199234",3
"4577","969938758299566081",0
"4578","969938445379358722",0
"4579","969938030109831168",2
"4580","969937941421281280",1
"4581","969937608804634625",52
"4582","969937341241593856",12
"4583","969936683348054016",2
"4584","969936122846568454",1
"4585","969935851122765824",0
"4586","969935466941202435",0
"4587","969934900399890432",6
"4588","969934020275527682",0
"4589","969933991431360513",0
"4590","969933946279550978",1
"4591","969933683649019910",0
"4592","969933046102179841",0
"4593","969932641410650112",6
"4594","969932336384172032",1
"4595","969931948259979267",1
"4596","969931840046927872",0
"4597","969931649919041536",3
"4598","969931142714613761",3
"4599","969930754674364417",2
"4600","969930725796515840",3
"4601","969930356446105600",3
"4602","969930294747979776",2
"4603","969929995157233665",5
"4604","969928730469691393",0
"4605","969928682851782658",7
"4606","969928388390588417",5
"4607","969928318014369792",1
"4608","969928150988808193",1
"4609","969928143862628355",2
"4610","969928111268794368",1
"4611","969928059225821184",0
"4612","969928032009031685",0
"4613","969927959057399813",2
"4614","969927876970799104",0
"4615","969927767004467200",6
"4616","969927665682497538",0
"4617","969927546849644544",5
"4618","969927139872079873",0
"4619","969926538551537664",1
"4620","969926267947667456",14
"4621","969925816900603904",0
"4622","969924927703932928",4
"4623","969924525851926528",3
"4624","969924449276497920",0
"4625","969924141351567360",2
"4626","969923880541413377",2
"4627","969923325635059713",1
"4628","969923196744077313",1
"4629","969923094998548481",0
"4630","969923051444989952",0
"4631","969923024030961666",3
"4632","969922784720834560",2
"4633","969922510849560576",0
"4634","969922504616828929",0
"4635","969921722857263104",11
"4636","969921614719672321",1
"4637","969920955119230976",1
"4638","969920588176351233",2
"4639","969920490289627136",6
"4640","969920337428201473",4
"4641","969920334920126466",2
"4642","969919655157686274",12
"4643","969919618528808963",3
"4644","969919558860640257",4
"4645","969919460806156290",0
"4646","969919270531555328",8
"4647","969919183688491008",6
"4648","969919153342681093",2
"4649","969918395729809408",4
"4650","969918358119436288",1
"4651","969918322971234304",6
"4652","969918311877156864",3
"4653","969918270030704640",5
"4654","969918145875070977",1
"4655","969918111838285825",0
"4656","969917882720276481",2
"4657","969917823907782657",3
"4658","969917638381047808",0
"4659","969917568814321664",3
"4660","969916967816744960",2
"4661","969916215769608192",4
"4662","969915950089818113",0
"4663","969915600175878144",1
"4664","969915569196732416",1
"4665","969915157072801792",6
"4666","969914879703429125",5
"4667","969914575830339584",1
"4668","969913878673899520",0
"4669","969913563040157696",3
"4670","969913477891526656",0
"4671","969913229165187072",0
"4672","969913084788736000",4
"4673","969912944237711360",11
"4674","969911459911290880",4
"4675","969911276028784641",3
"4676","969911181203922950",18
"4677","969911090745356288",1
"4678","969910865528000513",1
"4679","969910258473857024",3
"4680","969910004034793473",4
"4681","969909966718095360",5
"4682","969909245515915264",3
"4683","969908377412341767",7
"4684","969907970694725632",4
"4685","969907742600081408",0
"4686","969907516380499968",2
"4687","969907343147307009",16
"4688","969906990007844864",0
"4689","969905988810797057",26
"4690","969905972159369216",0
"4691","969905890190090240",0
"4692","969905692722200576",5
"4693","969905606529253377",1
"4694","969905230031695873",7
"4695","969904763096719360",42
"4696","969904545156534273",5
"4697","969904329477017600",3
"4698","969903989948067841",9
"4699","969903909119590401",0
"4700","969903891981611010",3
"4701","969903885358952448",9
"4702","969903498455322624",8
"4703","969903090794188800",1
"4704","969902359508856832",5
"4705","969902213501014017",0
"4706","969901989185409025",0
"4707","969901973603569665",6
"4708","969901917504667648",1
"4709","969901743260790786",9
"4710","969900751135956992",0
"4711","969900161706151936",2
"4712","969899937784885248",8
"4713","969899836588871680",4
"4714","969899456660496384",0
"4715","969899374087233541",5
"4716","969899163562446848",0
"4717","969898952949723136",9
"4718","969898916434120705",6
"4719","969898186470027264",1
"4720","969897920039440384",4
"4721","969897683057106944",1
"4722","969897674500657152",8
"4723","969896927646093312",2
"4724","969896539287117825",5
"4725","969896299163250689",0
"4726","969896217881796608",0
"4727","969895784161439745",1
"4728","969894986895544320",0
"4729","969894855529857024",0
"4730","969894556832542720",0
"4731","969894302070575105",17
"4732","969894279295401984",0
"4733","969893730357514241",2
"4734","969893679304511489",5
"4735","969893492922224640",0
"4736","969893485909364736",1
"4737","969893211501158400",0
"4738","969892227404255232",1
"4739","969892139487416320",0
"4740","969891878857531392",4
"4741","969891761542828032",1
"4742","969891594181791744",0
"4743","969891126168772608",4
"4744","969890985361756160",1
"4745","969890972669808640",4
"4746","969890419982131200",1
"4747","969890133888634881",2
"4748","969889610703757312",32
"4749","969889583642001408",3
"4750","969889522552012801",1
"4751","969889446639349761",2
"4752","969889011639767040",3
"4753","969888965506445314",0
"4754","969888934095450112",3
"4755","969888399741145088",0
"4756","969887927596732416",1
"4757","969887621613850624",3
"4758","969887609282531329",15
"4759","969887555733815297",1
"4760","969887507855835136",0
"4761","969887227105955840",5
"4762","969887184542199809",4
"4763","969887139222736896",4
"4764","969886573813813248",0
"4765","969886547020582912",4
"4766","969886479689203712",1
"4767","969886466666057732",0
"4768","969886230078001153",7
"4769","969886196351586304",0
"4770","969886168165834752",6
"4771","969886123735601152",0
"4772","969885776304574464",1
"4773","969885663653871616",0
"4774","969885576060129285",0
"4775","969884974567608320",7
"4776","969884811979616256",3
"4777","969884620115398657",1
"4778","969884419250155520",1
"4779","969884323229962241",5
"4780","969884303831306240",3
"4781","969884252308410368",1
"4782","969884199338545152",1
"4783","969884141746556930",0
"4784","969883908073455617",6
"4785","969883773990068224",15
"4786","969883747461066753",1
"4787","969883539176124416",4
"4788","969883465368965121",2
"4789","969883330442416128",0
"4790","969882488637140993",7
"4791","969882407322177536",1
"4792","969882157006147585",1
"4793","969882012403290112",0
"4794","969881305067544576",12
"4795","969880918105223168",2
"4796","969880696880852992",9
"4797","969880591792594944",0
"4798","969880579910062081",0
"4799","969880360640270336",10
"4800","969880309629116416",2
"4801","969880276506677248",2
"4802","969880268592033792",2
"4803","969880113214033920",14
"4804","969880081559703552",5
"4805","969879806778269696",5
"4806","969879703900352513",11
"4807","969879662741671936",2
"4808","969879410026270720",0
"4809","969879386727034880",3
"4810","969879314534682624",0
"4811","969879250726785025",1
"4812","969879011152318464",3
"4813","969878923180953600",0
"4814","969878834756702208",1
"4815","969878622369734657",0
"4816","969878403481563136",1
"4817","969878250737557504",6
"4818","969877730052501504",5
"4819","969877454696402944",1
"4820","969877040919924736",0
"4821","969876779048476673",1
"4822","969876614082453504",15
"4823","969876343872778240",14
"4824","969876314621607936",5
"4825","969876104289939457",0
"4826","969875936987369472",0
"4827","969875819005992961",2
"4828","969875358609649664",0
"4829","969875284337086464",4
"4830","969875028320948225",15
"4831","969875026819268608",5
"4832","969875005306785792",4
"4833","969874792747761669",0
"4834","969874790499667968",0
"4835","969874649852112897",4
"4836","969874600929656832",8
"4837","969873732004130816",1
"4838","969873321553747968",0
"4839","969873073490087936",1
"4840","969873045727993857",3
"4841","969872986286313473",0
"4842","969872979516645376",3
"4843","969872872817774593",2
"4844","969872565903687680",0
"4845","969872546240827392",0
"4846","969872438203944960",7
"4847","969871944001744896",12
"4848","969871884803366912",0
"4849","969871718310469632",0
"4850","969871616661475329",5
"4851","969871445399613441",2
"4852","969870485885505538",2
"4853","969870187230097414",0
"4854","969869987593768960",1
"4855","969869476190662657",18
"4856","969867915137822720",2
"4857","969867885610000384",4
"4858","969867699701649409",0
"4859","969867386336706561",1
"4860","969867256246124545",0
"4861","969867112381648896",0
"4862","969866938217320449",0
"4863","969866802879754242",1
"4864","969866759284150272",0
"4865","969866690635935744",1
"4866","969866592891883520",0
"4867","969866222610407424",7
"4868","969866006935072770",1
"4869","969864886636437504",4
"4870","969864274008043521",7
"4871","969863973989502976",9
"4872","969863701959532545",1
"4873","969863597978472448",11
"4874","969863224739942400",2
"4875","969863118057885696",0
"4876","969863092132859904",1
"4877","969862623239004160",3
"4878","969862610912006144",0
"4879","969862015949910016",2
"4880","969861658221973504",1
"4881","969861468907868161",1
"4882","969860947056709635",6
"4883","969860462295834625",0
"4884","969860261841530881",1
"4885","969859966747193344",5
"4886","969859929275330570",4
"4887","969859421605122048",0
"4888","969858710809055232",2
"4889","969857549750161410",3
"4890","969856712613285888",2
"4891","969856664005414913",0
"4892","969856655524589568",1
"4893","969856119844810753",1
"4894","969855018219253760",0
"4895","969854142180216832",12
"4896","969854021652664320",7
"4897","969853829847158784",0
"4898","969853383740936192",5
"4899","969853348584226817",10
"4900","969853149656862720",0
"4901","969852967812780034",0
"4902","969852528274833408",0
"4903","969852231997706240",0
"4904","969851625186693120",0
"4905","969851612847136768",1
"4906","969851521872605184",0
"4907","969851224525860864",0
"4908","969850767346675712",10
"4909","969850690892808192",2
"4910","969850560059977728",7
"4911","969850143263555586",3
"4912","969850038791888896",23
"4913","969849960601616384",3
"4914","969849830020349953",13
"4915","969847652811722753",2
"4916","969847571182047232",1
"4917","969845138808823808",0
"4918","969844902954758144",3
"4919","969840254856388608",11
"4920","969839834897448960",2
"4921","969839408643039233",15
"4922","969839326732410881",5
"4923","969838808614297600",1
"4924","969838787491778560",1
"4925","969838535741120512",0
"4926","969838284246433793",1
"4927","969838033410445314",2
"4928","969837866284191744",51
"4929","969837278750064640",3
"4930","969837277877710848",32
"4931","969836108686200834",2
"4932","969835016434978816",0
"4933","969833900506836998",11
"4934","969832065310035968",1
"4935","969831872703488000",8
"4936","969831208627658752",13
"4937","969830782054338561",0
"4938","969830482929168384",75
"4939","969830177457885184",0
"4940","969830167785955328",3
"4941","969829728038240256",1
"4942","969829727853674497",23
"4943","969829625072422913",7
"4944","969826923219169280",1
"4945","969826311530098688",5
"4946","969824791371935744",1
"4947","969823030158311424",1
"4948","969822655988645891",7
"4949","969820975805198336",0
"4950","969817221819232259",0
"4951","969812285383479296",11
"4952","969796526489915392",5
"4953","969795394073804802",0
"4954","969792900417515522",3
"4955","969775247615553536",6
"4956","969769995411443714",3
"4957","969768179806429184",9
"4958","969767221982457856",10
"4959","969752064711589889",0
"4960","969734562870939648",7
"4961","969727176936435712",26
"4962","969727082069708803",2
"4963","969707880185319426",1
"4964","969703506209734656",7
"4965","969701721449684992",0
"4966","969700881171144705",1
"4967","969690397386698753",8
"4968","969681405386125312",0
"4969","969679963376050182",8
"4970","969679651533656064",9
"4971","969679132530536462",3
"4972","969675231429238784",3
"4973","969672878881935360",12
"4974","969671758017122305",10
"4975","969671133904670721",39
"4976","969669920211554305",1
"4977","969667487683006464",1
"4978","969662010169397249",0
"4979","969659010491265026",3
"4980","969655904781127681",4
"4981","969641135080722432",1
"4982","969638860169797632",3
"4983","969636833557647361",6
"4984","969635638134956034",2
"4985","969635554827620353",2
"4986","969635008095903746",0
"4987","969633614521688066",1
"4988","969630151146393602",2
"4989","969629777677209603",1
"4990","969628182793121792",12
"4991","969622655631544320",5
"4992","969620481237274625",1
"4993","969618187447951360",0
"4994","969616335771766786",0
"4995","969614956223172608",8
"4996","969613529576824833",9
"4997","969610434545356800",9
"4998","969609993971519489",4
"4999","969606712398401536",0
"5000","969604345116418049",2
"5001","969603202667642881",4
"5002","969602923671052288",5
"5003","969602569692737536",2
"5004","969602301521465345",1
"5005","969602209896910848",0
"5006","969599444307054592",10
"5007","969597816082493441",15
"5008","969596632311455746",1
"5009","969596155012308992",2
"5010","969595929417404417",4
"5011","969593669128019968",3
"5012","969592812135215106",4
"5013","969589139720073217",12
"5014","969585201373331456",1
"5015","969581959125979136",8
"5016","969581258702491648",0
"5017","969567256798814208",0
"5018","969566994331729921",8
"5019","969566764613980160",5
"5020","969566084402745344",8
"5021","969565781733380096",5
"5022","969562262968119296",0
"5023","969560504254582784",20
"5024","969554297406001152",0
"5025","969552562360934400",3
"5026","969550943686660102",9
"5027","969549113636376577",0
"5028","969548095779356672",0
"5029","969544577844641793",15
"5030","969544369559752705",3
"5031","969542834109009920",5
"5032","969541934388842500",4
"5033","969541038791712771",0
"5034","969540598754574337",3
"5035","969537288974864384",0
"5036","969536030784348160",0
"5037","969535572145565697",1
"5038","969535109333442560",0
"5039","969535080531152896",5
"5040","969534375758049282",5
"5041","969532490108063745",3
"5042","969532271530299392",16
"5043","969532138344386561",12
"5044","969526910991720448",0
"5045","969524585380089857",7
"5046","969520188940046336",8
"5047","969518262815002626",2
"5048","969514860437475328",1
"5049","969508022686048256",6
"5050","969499711592857600",11
"5051","969490902648524801",0
"5052","969486970996092928",1
"5053","969486618385113089",0
"5054","969481153198649344",11
"5055","969480061719138304",3
"5056","969448682167918593",5
"5057","969407195250069504",19
"5058","969383505141538816",8
"5059","969378803926683648",5
"5060","969372529046540288",6
"5061","969372368551464960",8
"5062","969371898256789505",0
"5063","969368117729140736",6
"5064","969352865222463489",4
"5065","969332619409346560",0
"5066","969330427675709440",1
"5067","969324147137421312",1
"5068","969321425667543040",2
"5069","969318493488340992",20
"5070","969305481868140544",0
"5071","969299061185679360",0
"5072","969296091358298113",1
"5073","969295994130255872",9
"5074","969294995747475458",0
"5075","969294989032329217",3
"5076","969287091992629249",0
"5077","969286207946543104",1
"5078","969285630076190720",0
"5079","969282168865349632",0
"5080","969279358656499712",4
"5081","969274905366876160",0
"5082","969270123411460096",0
"5083","969267758289612801",0
"5084","969265241316978688",5
"5085","969259022082863106",6
"5086","969258778783821829",4
"5087","969256241917816833",1
"5088","969251777655791616",7
"5089","969249775404101632",6
"5090","969248741386604544",1
"5091","969248553645297664",8
"5092","969247915133820930",0
"5093","969247715854036996",0
"5094","969247596538626048",0
"5095","969247428372303872",5
"5096","969247376425791488",0
"5097","969247130731909120",0
"5098","969246211000684544",3
"5099","969243945782927360",1
"5100","969243112949342208",5
"5101","969241920064163840",4
"5102","969240881176989701",0
"5103","969240459884318720",4
"5104","969238769931964416",3
"5105","969238056447496192",4
"5106","969236977269772293",3
"5107","969235544625565696",11
"5108","969235253096321025",0
"5109","969234296316878848",0
"5110","969233979265216512",3
"5111","969232851265884160",3
"5112","969231082699853825",3
"5113","969230921667837954",3
"5114","969230117036806144",3
"5115","969229062421012480",3
"5116","969228290534895617",8
"5117","969228132795535361",3
"5118","969227204973428736",2
"5119","969225988377907202",5
"5120","969224738089422848",13
"5121","969224691482267653",6
"5122","969224675292336128",4
"5123","969223494331400192",1
"5124","969222377426087936",1
"5125","969221834783719424",4
"5126","969221655422783492",4
"5127","969221475784851458",9
"5128","969218280295731201",1
"5129","969216386466709504",2
"5130","969216186549489664",5
"5131","969215924543934465",4
"5132","969215757119901696",0
"5133","969215528748404736",1
"5134","969214716076806144",8
"5135","969214184331399170",0
"5136","969212828824604673",1
"5137","969210549669163008",2
"5138","969205647140118528",3
"5139","969205219400790017",7
"5140","969202574665617408",3
"5141","969191262074101760",16
"5142","969186110583857153",1
"5143","969181901893394433",3
"5144","969179891198545921",21
"5145","969176044015116288",1
"5146","969164961741197312",1
"5147","969164731427770369",0
"5148","969150432919654400",0
"5149","969147798854696961",23
"5150","969146254285529088",0
"5151","969145462539341824",2
"5152","969139453091565568",0
"5153","969134610092318720",5
"5154","969133039698743296",0
"5155","969123387321831424",2
"5156","969117510271488005",3
"5157","969100838529617920",2
"5158","969088466020651008",4
"5159","969066135655190534",2
"5160","969064324252753921",5
"5161","969029027569823747",7
"5162","969025337404411904",2
"5163","969009629064781824",3
"5164","969007893327605760",0
"5165","968988823194669056",7
"5166","968988088134402049",4
"5167","968978300076019712",0
"5168","968975848886951936",0
"5169","968971935714611200",1
"5170","968945875098550272",5
"5171","968942853614374913",0
"5172","968936992481382400",21
"5173","968932449672683520",2
"5174","968931249330024448",12
"5175","968928442589704192",22
"5176","968922029289287681",0
"5177","968912386685067265",6
"5178","968910430310682624",4
"5179","968910062524747776",6
"5180","968905509087694849",0
"5181","968904966059503616",4
"5182","968901856666836993",4
"5183","968895515135021057",9
"5184","968892911965401089",1
"5185","968890126611992583",11
"5186","968889861905240064",5
"5187","968889202590011392",0
"5188","968870284005650432",14
"5189","968866723716886529",13
"5190","968865972772892672",2
"5191","968862617245769728",8
"5192","968856166842404864",0
"5193","968842763889455109",13
"5194","968840413921587201",0
"5195","968831766151786496",3
"5196","968817102651035648",1
"5197","968813536985133057",0
"5198","968812275720179712",10
"5199","968811990872481792",12
"5200","968802968823713792",3
"5201","968798808887963648",12
"5202","968789293517950977",10
"5203","968785565532422147",12
"5204","968783478014840832",15
"5205","968773291916787715",0
"5206","968769436286177280",9
"5207","968763896122265607",0
"5208","968752306543124480",147
"5209","968749527053291520",5
"5210","968740005433761795",1
"5211","968718834537463808",0
"5212","968698738817593345",2
"5213","968698371769864192",0
"5214","968698188755558402",2
"5215","968697003231367168",2
"5216","968694242980876288",0
"5217","968675874923925504",9
"5218","968672308788322304",0
"5219","968642019332571136",10
"5220","968631613885165569",1
"5221","968626739046891520",0
"5222","968626059334725632",4
"5223","968613973284327426",7
"5224","968613643075153921",0
"5225","968608649877835783",1
"5226","968592926845603840",10
"5227","968591014247194624",14
"5228","968579054378070017",3
"5229","968571465053495297",11
"5230","968548894769582080",1
"5231","968548221588033538",7
"5232","968538547954339840",1
"5233","968534151866605568",16
"5234","968530800911241216",1
"5235","968528355170684928",15
"5236","968520258825863168",4
"5237","968519001360908288",4
"5238","968515203607429120",8
"5239","968513690789142533",3
"5240","968508935966687237",1
"5241","968505473644232710",1
"5242","968486505965674497",3
"5243","968486359953477632",1
"5244","968485915227279361",3
"5245","968485878669561856",4
"5246","968483899302137857",1
"5247","968470206048886784",2
"5248","968455415699853313",32
"5249","968452154309660672",2
"5250","968446479802171392",2
"5251","968444697994723329",1
"5252","968435425047138309",7
"5253","968429276528893952",0
"5254","968410170358452225",2
"5255","968405534410817536",9
"5256","968400404248776705",9
"5257","968396066449252352",8
"5258","968394599424233472",8
"5259","968309064261304320",0
"5260","968306763287220224",25
"5261","968302348887044096",7
"5262","968280542994198528",0
"5263","968268229331374082",1
"5264","968260222417539072",16
"5265","968259706295848967",15
"5266","968234800002846721",5
"5267","968233980037394432",1
"5268","968233012600147969",2
"5269","968220406489509889",4
"5270","968213497606701056",1
"5271","968207837234188288",2
"5272","968202909803462656",7
"5273","968202854346514439",2
"5274","968190843004780546",11
"5275","968189472398553088",4
"5276","968184666154000386",2
"5277","968179380093640705",1
"5278","968158970832719873",9
"5279","968155979400536064",4
"5280","968155407637270528",6
"5281","968154911379779585",6
"5282","968150834172383232",4
"5283","968147257760665606",8
"5284","968143684247130114",1
"5285","968139557328900102",8
"5286","968129508745326593",0
"5287","968123530960363521",6
"5288","968075339556630529",6
"5289","968063386205421568",2
"5290","968062421712678912",1
"5291","968060738962165760",13
"5292","968059205386203136",10
"5293","968055054874959872",8
"5294","968049240613277696",4
"5295","968048020322430976",0
"5296","967952325338951680",1
"5297","967948973142093825",15
"5298","967946984626802688",0
"5299","967939948518281216",5
"5300","967913840196444160",1
"5301","967909140625526785",0
"5302","967866800762388482",2
"5303","967851189021888513",1
"5304","967806403552391168",3
"5305","967798942699270144",2
"5306","967707839715258369",8
"5307","967659353967939585",0
"5308","967625692123926528",2
"5309","967581540816433152",18
"5310","967476311030681600",14
"5311","967459111607701504",4
"5312","967430212261765121",1
"5313","967428316327239680",15
"5314","967398620696924160",1
"5315","967349494932221952",0
